DATA_BASE;TIPO_DESENROLA;UNIDADE_FEDERACAO;COD_CONGLOMERADO_FINANCEIRO;NOME_CONGLOMERADO_FINANCEIRO;NUMERO_OPERACOES;VOLUME_OPERACOES
202503;3;BA;80185;SANTANDER - PRUDENCIAL;8;156487,59
202503;3;CE;80185;SANTANDER - PRUDENCIAL;2;14948,35
202503;3;DF;80185;SANTANDER - PRUDENCIAL;1;159761,05
202503;3;ES;80185;SANTANDER - PRUDENCIAL;4;31201,84
202503;3;GO;80185;SANTANDER - PRUDENCIAL;4;121596,43
202503;3;MA;80185;SANTANDER - PRUDENCIAL;4;35286,10
202503;3;MG;80185;SANTANDER - PRUDENCIAL;2;4095,02
202503;3;MS;80185;SANTANDER - PRUDENCIAL;1;22323,21
202503;3;MT;80185;SANTANDER - PRUDENCIAL;2;92726,59
202503;3;PA;80185;SANTANDER - PRUDENCIAL;1;58835,30
202503;3;PB;80185;SANTANDER - PRUDENCIAL;2;114152,70
202503;3;PE;81593;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1;2386,99
202503;3;PE;80185;SANTANDER - PRUDENCIAL;13;178192,47
202503;3;PI;80185;SANTANDER - PRUDENCIAL;1;16899,53
202503;3;PR;80185;SANTANDER - PRUDENCIAL;8;141402,16
202503;3;RJ;80185;SANTANDER - PRUDENCIAL;14;164511,73
202503;3;RN;80185;SANTANDER - PRUDENCIAL;1;1271,23
202503;3;RS;80185;SANTANDER - PRUDENCIAL;9;54326,34
202503;3;SC;80185;SANTANDER - PRUDENCIAL;3;67491,00
202503;3;SP;80185;SANTANDER - PRUDENCIAL;41;639914,44
202504;1;AC;80329;BB - PRUDENCIAL;1;68,58
202504;1;AC;84693;NU PAGAMENTOS - PRUDENCIAL;4;2347,49
202504;1;AC;80185;SANTANDER - PRUDENCIAL;1;3637,71
202504;1;AL;84693;NU PAGAMENTOS - PRUDENCIAL;8;5158,22
202504;1;AL;80185;SANTANDER - PRUDENCIAL;7;2025,98
202504;1;AM;80075;BRADESCO - PRUDENCIAL;1;8,87
202504;1;AM;80336;BTG PACTUAL - PRUDENCIAL;1;101,43
202504;1;AM;80099;ITAU - PRUDENCIAL;5;924,80
202504;1;AM;84693;NU PAGAMENTOS - PRUDENCIAL;15;10976,13
202504;1;AM;80185;SANTANDER - PRUDENCIAL;16;20633,91
202504;1;AP;84693;NU PAGAMENTOS - PRUDENCIAL;1;543,29
202504;1;AP;80185;SANTANDER - PRUDENCIAL;1;92,87
202504;1;BA;80329;BB - PRUDENCIAL;3;123,27
202504;1;BA;80075;BRADESCO - PRUDENCIAL;1;108,63
202504;1;BA;80336;BTG PACTUAL - PRUDENCIAL;10;1350,72
202504;1;BA;80996;INTER - PRUDENCIAL;1;66,68
202504;1;BA;80099;ITAU - PRUDENCIAL;2;445,07
202504;1;BA;84693;NU PAGAMENTOS - PRUDENCIAL;24;14758,62
202504;1;BA;80185;SANTANDER - PRUDENCIAL;21;23281,95
202504;1;CE;84844;BANCO C6 - PRUDENCIAL;2;236,82
202504;1;CE;80329;BB - PRUDENCIAL;7;342,24
202504;1;CE;80075;BRADESCO - PRUDENCIAL;1;0,02
202504;1;CE;80336;BTG PACTUAL - PRUDENCIAL;2;226,96
202504;1;CE;80099;ITAU - PRUDENCIAL;2;490,02
202504;1;CE;84693;NU PAGAMENTOS - PRUDENCIAL;27;18305,04
202504;1;CE;80185;SANTANDER - PRUDENCIAL;22;15071,24
202504;1;DF;80329;BB - PRUDENCIAL;1;26,15
202504;1;DF;80336;BTG PACTUAL - PRUDENCIAL;2;337,92
202504;1;DF;80996;INTER - PRUDENCIAL;1;150,95
202504;1;DF;80099;ITAU - PRUDENCIAL;1;202,76
202504;1;DF;84693;NU PAGAMENTOS - PRUDENCIAL;9;3405,89
202504;1;DF;80185;SANTANDER - PRUDENCIAL;7;17562,17
202504;1;ES;80996;INTER - PRUDENCIAL;2;252,19
202504;1;ES;80099;ITAU - PRUDENCIAL;1;52,15
202504;1;ES;84693;NU PAGAMENTOS - PRUDENCIAL;5;1808,27
202504;1;ES;80185;SANTANDER - PRUDENCIAL;5;5289,81
202504;1;GO;80075;BRADESCO - PRUDENCIAL;1;1222,46
202504;1;GO;80336;BTG PACTUAL - PRUDENCIAL;3;415,99
202504;1;GO;80099;ITAU - PRUDENCIAL;6;1483,70
202504;1;GO;84693;NU PAGAMENTOS - PRUDENCIAL;15;8361,50
202504;1;GO;80185;SANTANDER - PRUDENCIAL;14;11049,07
202504;1;MA;80329;BB - PRUDENCIAL;2;151,13
202504;1;MA;84693;NU PAGAMENTOS - PRUDENCIAL;11;3915,73
202504;1;MA;80185;SANTANDER - PRUDENCIAL;3;4158,39
202504;1;MG;84844;BANCO C6 - PRUDENCIAL;1;114,67
202504;1;MG;80329;BB - PRUDENCIAL;2;102,77
202504;1;MG;80178;BMG - PRUDENCIAL;1;200,08
202504;1;MG;80075;BRADESCO - PRUDENCIAL;2;368,49
202504;1;MG;80336;BTG PACTUAL - PRUDENCIAL;4;536,67
202504;1;MG;80996;INTER - PRUDENCIAL;2;353,40
202504;1;MG;80099;ITAU - PRUDENCIAL;6;824,26
202504;1;MG;84693;NU PAGAMENTOS - PRUDENCIAL;41;21885,98
202504;1;MG;80185;SANTANDER - PRUDENCIAL;35;26120,13
202504;1;MS;80329;BB - PRUDENCIAL;1;50,77
202504;1;MS;80075;BRADESCO - PRUDENCIAL;2;142,91
202504;1;MS;80336;BTG PACTUAL - PRUDENCIAL;2;298,69
202504;1;MS;84693;NU PAGAMENTOS - PRUDENCIAL;10;10418,80
202504;1;MS;80185;SANTANDER - PRUDENCIAL;6;3938,09
202504;1;MT;84844;BANCO C6 - PRUDENCIAL;1;5,25
202504;1;MT;80329;BB - PRUDENCIAL;1;202,20
202504;1;MT;80075;BRADESCO - PRUDENCIAL;2;43,69
202504;1;MT;80336;BTG PACTUAL - PRUDENCIAL;1;54,13
202504;1;MT;84693;NU PAGAMENTOS - PRUDENCIAL;14;12848,30
202504;1;MT;80185;SANTANDER - PRUDENCIAL;8;5608,53
202504;1;PA;84844;BANCO C6 - PRUDENCIAL;1;104,56
202504;1;PA;80329;BB - PRUDENCIAL;1;51,91
202504;1;PA;80336;BTG PACTUAL - PRUDENCIAL;1;110,34
202504;1;PA;80099;ITAU - PRUDENCIAL;1;254,23
202504;1;PA;84693;NU PAGAMENTOS - PRUDENCIAL;21;24500,22
202504;1;PA;80185;SANTANDER - PRUDENCIAL;5;1430,20
202504;1;PB;80329;BB - PRUDENCIAL;2;233,70
202504;1;PB;80336;BTG PACTUAL - PRUDENCIAL;1;157,29
202504;1;PB;80996;INTER - PRUDENCIAL;1;72,10
202504;1;PB;84693;NU PAGAMENTOS - PRUDENCIAL;5;5045,98
202504;1;PB;80185;SANTANDER - PRUDENCIAL;7;10529,37
202504;1;PE;84844;BANCO C6 - PRUDENCIAL;1;209,86
202504;1;PE;80329;BB - PRUDENCIAL;1;1,15
202504;1;PE;80178;BMG - PRUDENCIAL;1;200,29
202504;1;PE;80075;BRADESCO - PRUDENCIAL;1;8,24
202504;1;PE;80336;BTG PACTUAL - PRUDENCIAL;1;165,53
202504;1;PE;80996;INTER - PRUDENCIAL;1;200,97
202504;1;PE;80099;ITAU - PRUDENCIAL;2;303,73
202504;1;PE;84693;NU PAGAMENTOS - PRUDENCIAL;28;12818,87
202504;1;PE;80185;SANTANDER - PRUDENCIAL;16;18334,28
202504;1;PI;80329;BB - PRUDENCIAL;2;117,99
202504;1;PI;80075;BRADESCO - PRUDENCIAL;1;220,84
202504;1;PI;80336;BTG PACTUAL - PRUDENCIAL;2;363,43
202504;1;PI;84693;NU PAGAMENTOS - PRUDENCIAL;9;17101,47
202504;1;PI;80185;SANTANDER - PRUDENCIAL;1;57,34
202504;1;PR;80879;BANCOOB - PRUDENCIAL;1;545,90
202504;1;PR;80329;BB - PRUDENCIAL;2;109,21
202504;1;PR;80075;BRADESCO - PRUDENCIAL;1;201,83
202504;1;PR;80336;BTG PACTUAL - PRUDENCIAL;3;401,45
202504;1;PR;80996;INTER - PRUDENCIAL;2;219,57
202504;1;PR;80099;ITAU - PRUDENCIAL;4;331,30
202504;1;PR;84693;NU PAGAMENTOS - PRUDENCIAL;22;22707,30
202504;1;PR;80185;SANTANDER - PRUDENCIAL;11;15507,04
202504;1;RJ;84844;BANCO C6 - PRUDENCIAL;2;160,25
202504;1;RJ;80329;BB - PRUDENCIAL;9;724,63
202504;1;RJ;80178;BMG - PRUDENCIAL;1;201,76
202504;1;RJ;80075;BRADESCO - PRUDENCIAL;2;235,02
202504;1;RJ;80336;BTG PACTUAL - PRUDENCIAL;9;1287,75
202504;1;RJ;80996;INTER - PRUDENCIAL;2;154,22
202504;1;RJ;80099;ITAU - PRUDENCIAL;13;1571,50
202504;1;RJ;84693;NU PAGAMENTOS - PRUDENCIAL;53;21342,74
202504;1;RJ;80185;SANTANDER - PRUDENCIAL;62;63745,33
202504;1;RN;80075;BRADESCO - PRUDENCIAL;1;19,75
202504;1;RN;80336;BTG PACTUAL - PRUDENCIAL;2;374,69
202504;1;RN;80099;ITAU - PRUDENCIAL;1;51,90
202504;1;RN;84693;NU PAGAMENTOS - PRUDENCIAL;6;3114,89
202504;1;RN;80185;SANTANDER - PRUDENCIAL;7;4476,80
202504;1;RO;80329;BB - PRUDENCIAL;1;200,38
202504;1;RO;84693;NU PAGAMENTOS - PRUDENCIAL;6;1057,84
202504;1;RO;80185;SANTANDER - PRUDENCIAL;5;5934,80
202504;1;RR;84693;NU PAGAMENTOS - PRUDENCIAL;2;1744,74
202504;1;RR;80185;SANTANDER - PRUDENCIAL;2;1742,89
202504;1;RS;84844;BANCO C6 - PRUDENCIAL;1;122,67
202504;1;RS;80154;BANRISUL - PRUDENCIAL;1;2061,53
202504;1;RS;80329;BB - PRUDENCIAL;1;73,88
202504;1;RS;80336;BTG PACTUAL - PRUDENCIAL;3;531,49
202504;1;RS;80996;INTER - PRUDENCIAL;1;202,82
202504;1;RS;80099;ITAU - PRUDENCIAL;5;514,30
202504;1;RS;84693;NU PAGAMENTOS - PRUDENCIAL;22;15813,08
202504;1;RS;80185;SANTANDER - PRUDENCIAL;25;24563,23
202504;1;SC;80329;BB - PRUDENCIAL;2;119,06
202504;1;SC;80075;BRADESCO - PRUDENCIAL;4;464,23
202504;1;SC;80336;BTG PACTUAL - PRUDENCIAL;2;306,02
202504;1;SC;80099;ITAU - PRUDENCIAL;1;216,15
202504;1;SC;84693;NU PAGAMENTOS - PRUDENCIAL;11;7519,31
202504;1;SC;80185;SANTANDER - PRUDENCIAL;15;15799,09
202504;1;SE;84693;NU PAGAMENTOS - PRUDENCIAL;4;808,20
202504;1;SE;80185;SANTANDER - PRUDENCIAL;3;2182,73
202504;1;SP;84844;BANCO C6 - PRUDENCIAL;3;704,97
202504;1;SP;80329;BB - PRUDENCIAL;10;441,69
202504;1;SP;80178;BMG - PRUDENCIAL;1;201,04
202504;1;SP;80075;BRADESCO - PRUDENCIAL;11;1851,32
202504;1;SP;80336;BTG PACTUAL - PRUDENCIAL;16;2080,89
202504;1;SP;80996;INTER - PRUDENCIAL;3;579,53
202504;1;SP;80099;ITAU - PRUDENCIAL;33;4982,87
202504;1;SP;84693;NU PAGAMENTOS - PRUDENCIAL;132;72119,67
202504;1;SP;80185;SANTANDER - PRUDENCIAL;137;143731,09
202504;1;TO;80099;ITAU - PRUDENCIAL;1;209,25
202504;1;TO;84693;NU PAGAMENTOS - PRUDENCIAL;3;3890,54
202504;1;TO;80185;SANTANDER - PRUDENCIAL;2;5915,85
202504;2;AM;80075;BRADESCO - PRUDENCIAL;1;3381,61
202504;2;BA;84844;BANCO C6 - PRUDENCIAL;1;142,72
202504;2;BA;81593;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;9;53051,28
202504;2;BA;80075;BRADESCO - PRUDENCIAL;1;436,68
202504;2;BA;80484;VOTORANTIM - PRUDENCIAL;1;2587,08
202504;2;CE;80484;VOTORANTIM - PRUDENCIAL;5;11136,24
202504;2;ES;80484;VOTORANTIM - PRUDENCIAL;2;1695,57
202504;2;GO;80075;BRADESCO - PRUDENCIAL;1;4172,26
202504;2;GO;80099;ITAU - PRUDENCIAL;1;82,71
202504;2;MA;80075;BRADESCO - PRUDENCIAL;1;1048,83
202504;2;MG;84844;BANCO C6 - PRUDENCIAL;1;225,80
202504;2;MG;80075;BRADESCO - PRUDENCIAL;4;41833,70
202504;2;MG;80484;VOTORANTIM - PRUDENCIAL;12;30381,41
202504;2;MS;80484;VOTORANTIM - PRUDENCIAL;4;28504,69
202504;2;MT;80075;BRADESCO - PRUDENCIAL;1;31650,93
202504;2;PA;80075;BRADESCO - PRUDENCIAL;2;7135,14
202504;2;PA;80484;VOTORANTIM - PRUDENCIAL;1;5523,76
202504;2;PB;84844;BANCO C6 - PRUDENCIAL;1;255,87
202504;2;PB;81593;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;3;42864,74
202504;2;PB;80075;BRADESCO - PRUDENCIAL;2;41683,81
202504;2;PB;80484;VOTORANTIM - PRUDENCIAL;1;2425,50
202504;2;PE;84844;BANCO C6 - PRUDENCIAL;1;348,99
202504;2;PE;81593;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;4;21785,12
202504;2;PE;80075;BRADESCO - PRUDENCIAL;1;1081,09
202504;2;PE;80484;VOTORANTIM - PRUDENCIAL;1;512,90
202504;2;PR;84844;BANCO C6 - PRUDENCIAL;3;663,25
202504;2;PR;80484;VOTORANTIM - PRUDENCIAL;11;23491,34
202504;2;RJ;84844;BANCO C6 - PRUDENCIAL;2;573,53
202504;2;RJ;80075;BRADESCO - PRUDENCIAL;3;7317,35
202504;2;RJ;80099;ITAU - PRUDENCIAL;2;20,40
202504;2;RJ;80484;VOTORANTIM - PRUDENCIAL;4;3325,74
202504;2;RN;80075;BRADESCO - PRUDENCIAL;1;2773,04
202504;2;RN;80484;VOTORANTIM - PRUDENCIAL;1;3052,02
202504;2;RO;84844;BANCO C6 - PRUDENCIAL;1;234,07
202504;2;RO;80484;VOTORANTIM - PRUDENCIAL;1;2206,36
202504;2;RS;80329;BB - PRUDENCIAL;1;98,27
202504;2;RS;80075;BRADESCO - PRUDENCIAL;2;13380,83
202504;2;RS;80484;VOTORANTIM - PRUDENCIAL;4;12218,94
202504;2;SC;84844;BANCO C6 - PRUDENCIAL;1;842,81
202504;2;SC;80075;BRADESCO - PRUDENCIAL;4;14872,72
202504;2;SC;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1;315,11
202504;2;SC;80484;VOTORANTIM - PRUDENCIAL;4;20056,03
202504;2;SP;84844;BANCO C6 - PRUDENCIAL;4;12106,29
202504;2;SP;80329;BB - PRUDENCIAL;2;1227,34
202504;2;SP;80075;BRADESCO - PRUDENCIAL;6;90180,93
202504;2;SP;80099;ITAU - PRUDENCIAL;1;35,98
202504;2;SP;80484;VOTORANTIM - PRUDENCIAL;38;85700,08
202504;2;TO;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1;180,85
202504;2;TO;80484;VOTORANTIM - PRUDENCIAL;1;2168,52
202504;3;AC;80075;BRADESCO - PRUDENCIAL;3;639403,09
202504;3;AL;80075;BRADESCO - PRUDENCIAL;17;2558372,44
202504;3;AM;80075;BRADESCO - PRUDENCIAL;46;7759779,17
202504;3;AM;80185;SANTANDER - PRUDENCIAL;1;19165,99
202504;3;AP;80075;BRADESCO - PRUDENCIAL;6;448219,71
202504;3;AP;80185;SANTANDER - PRUDENCIAL;4;119216,61
202504;3;BA;80075;BRADESCO - PRUDENCIAL;67;11604500,70
202504;3;BA;80185;SANTANDER - PRUDENCIAL;6;128684,06
202504;3;CE;80075;BRADESCO - PRUDENCIAL;43;5796359,12
202504;3;DF;80075;BRADESCO - PRUDENCIAL;14;2291388,41
202504;3;ES;80075;BRADESCO - PRUDENCIAL;12;3219910,18
202504;3;ES;80185;SANTANDER - PRUDENCIAL;1;39234,74
202504;3;GO;80075;BRADESCO - PRUDENCIAL;58;10033023,76
202504;3;MA;81593;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1;13364,76
202504;3;MA;80075;BRADESCO - PRUDENCIAL;38;7422171,87
202504;3;MA;80185;SANTANDER - PRUDENCIAL;1;2780,80
202504;3;MG;80075;BRADESCO - PRUDENCIAL;104;17794885,78
202504;3;MG;80185;SANTANDER - PRUDENCIAL;3;9086,71
202504;3;MS;80075;BRADESCO - PRUDENCIAL;41;5385039,24
202504;3;MS;80185;SANTANDER - PRUDENCIAL;2;23786,73
202504;3;MT;80075;BRADESCO - PRUDENCIAL;44;3957943,13
202504;3;MT;80185;SANTANDER - PRUDENCIAL;1;30722,41
202504;3;PA;80075;BRADESCO - PRUDENCIAL;52;11881738,71
202504;3;PA;80185;SANTANDER - PRUDENCIAL;4;55271,25
202504;3;PB;80075;BRADESCO - PRUDENCIAL;17;2142432,82
202504;3;PE;81593;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;2;13955,52
202504;3;PE;80075;BRADESCO - PRUDENCIAL;39;7790122,66
202504;3;PE;80185;SANTANDER - PRUDENCIAL;2;23153,52
202504;3;PI;80075;BRADESCO - PRUDENCIAL;12;1856281,00
202504;3;PI;80185;SANTANDER - PRUDENCIAL;2;21955,95
202504;3;PR;80075;BRADESCO - PRUDENCIAL;119;19085778,04
202504;3;PR;80185;SANTANDER - PRUDENCIAL;2;63620,48
202504;3;RJ;80075;BRADESCO - PRUDENCIAL;173;29748615,95
202504;3;RJ;80185;SANTANDER - PRUDENCIAL;14;273207,70
202504;3;RN;81593;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1;5443,66
202504;3;RN;80075;BRADESCO - PRUDENCIAL;14;1967629,67
202504;3;RO;80075;BRADESCO - PRUDENCIAL;12;1807079,76
202504;3;RR;80075;BRADESCO - PRUDENCIAL;2;487387,81
202504;3;RR;80185;SANTANDER - PRUDENCIAL;1;9819,00
202504;3;RS;80075;BRADESCO - PRUDENCIAL;2;246878,64
202504;3;RS;80185;SANTANDER - PRUDENCIAL;1;28654,50
202504;3;SC;80075;BRADESCO - PRUDENCIAL;106;22827880,47
202504;3;SC;80185;SANTANDER - PRUDENCIAL;3;59452,33
202504;3;SE;80075;BRADESCO - PRUDENCIAL;4;247939,80
202504;3;SP;80075;BRADESCO - PRUDENCIAL;825;128909685,85
202504;3;SP;80185;SANTANDER - PRUDENCIAL;21;459650,57
202504;3;TO;80075;BRADESCO - PRUDENCIAL;12;3541972,38
202505;1;AC;80185;SANTANDER - PRUDENCIAL;1;872,51
202505;1;AL;84844;BANCO C6 - PRUDENCIAL;1;209,35
202505;1;AL;80336;BTG PACTUAL - PRUDENCIAL;1;99,17
202505;1;AL;84693;NU PAGAMENTOS - PRUDENCIAL;4;296,75
202505;1;AL;80185;SANTANDER - PRUDENCIAL;3;3357,00
202505;1;AM;80075;BRADESCO - PRUDENCIAL;1;218,73
202505;1;AM;80996;INTER - PRUDENCIAL;1;154,73
202505;1;AM;80099;ITAU - PRUDENCIAL;2;600,81
202505;1;AM;84693;NU PAGAMENTOS - PRUDENCIAL;2;131,26
202505;1;AM;80185;SANTANDER - PRUDENCIAL;9;8520,94
202505;1;AP;80185;SANTANDER - PRUDENCIAL;1;1384,17
202505;1;BA;80075;BRADESCO - PRUDENCIAL;1;234,28
202505;1;BA;80996;INTER - PRUDENCIAL;3;404,20
202505;1;BA;80099;ITAU - PRUDENCIAL;5;685,23
202505;1;BA;84693;NU PAGAMENTOS - PRUDENCIAL;5;578,36
202505;1;BA;80185;SANTANDER - PRUDENCIAL;17;18848,94
202505;1;CE;84844;BANCO C6 - PRUDENCIAL;2;718,22
202505;1;CE;80075;BRADESCO - PRUDENCIAL;1;13,70
202505;1;CE;80996;INTER - PRUDENCIAL;1;119,23
202505;1;CE;80099;ITAU - PRUDENCIAL;1;3,30
202505;1;CE;84693;NU PAGAMENTOS - PRUDENCIAL;7;996,65
202505;1;CE;80185;SANTANDER - PRUDENCIAL;23;22048,52
202505;1;DF;80099;ITAU - PRUDENCIAL;2;214,09
202505;1;DF;84693;NU PAGAMENTOS - PRUDENCIAL;2;179,57
202505;1;DF;80185;SANTANDER - PRUDENCIAL;8;16728,75
202505;1;ES;80075;BRADESCO - PRUDENCIAL;1;202,88
202505;1;ES;80336;BTG PACTUAL - PRUDENCIAL;1;50,13
202505;1;ES;80099;ITAU - PRUDENCIAL;1;105,99
202505;1;ES;84693;NU PAGAMENTOS - PRUDENCIAL;2;267,52
202505;1;ES;80185;SANTANDER - PRUDENCIAL;3;1028,51
202505;1;GO;80075;BRADESCO - PRUDENCIAL;3;2233,98
202505;1;GO;80336;BTG PACTUAL - PRUDENCIAL;2;299,81
202505;1;GO;80996;INTER - PRUDENCIAL;1;99,92
202505;1;GO;80099;ITAU - PRUDENCIAL;1;207,65
202505;1;GO;84693;NU PAGAMENTOS - PRUDENCIAL;1;99,78
202505;1;GO;80185;SANTANDER - PRUDENCIAL;8;11089,94
202505;1;MA;80329;BB - PRUDENCIAL;1;201,77
202505;1;MA;84693;NU PAGAMENTOS - PRUDENCIAL;2;139,05
202505;1;MA;80185;SANTANDER - PRUDENCIAL;3;6650,56
202505;1;MG;80329;BB - PRUDENCIAL;1;200,92
202505;1;MG;80996;INTER - PRUDENCIAL;1;129,38
202505;1;MG;80099;ITAU - PRUDENCIAL;2;104,58
202505;1;MG;84693;NU PAGAMENTOS - PRUDENCIAL;8;1023,60
202505;1;MG;80185;SANTANDER - PRUDENCIAL;30;41425,54
202505;1;MS;80099;ITAU - PRUDENCIAL;2;255,84
202505;1;MS;84693;NU PAGAMENTOS - PRUDENCIAL;2;231,44
202505;1;MS;80185;SANTANDER - PRUDENCIAL;11;14446,74
202505;1;MT;80996;INTER - PRUDENCIAL;2;100,88
202505;1;MT;84693;NU PAGAMENTOS - PRUDENCIAL;1;90,53
202505;1;MT;80185;SANTANDER - PRUDENCIAL;4;9536,08
202505;1;PA;84844;BANCO C6 - PRUDENCIAL;1;254,13
202505;1;PA;80996;INTER - PRUDENCIAL;1;200,23
202505;1;PA;84693;NU PAGAMENTOS - PRUDENCIAL;4;274,85
202505;1;PA;80185;SANTANDER - PRUDENCIAL;8;13894,90
202505;1;PB;84693;NU PAGAMENTOS - PRUDENCIAL;2;98,36
202505;1;PB;80185;SANTANDER - PRUDENCIAL;8;7232,33
202505;1;PE;80996;INTER - PRUDENCIAL;1;208,52
202505;1;PE;80099;ITAU - PRUDENCIAL;1;200,01
202505;1;PE;84693;NU PAGAMENTOS - PRUDENCIAL;3;311,75
202505;1;PE;80185;SANTANDER - PRUDENCIAL;15;25127,30
202505;1;PI;84693;NU PAGAMENTOS - PRUDENCIAL;6;508,88
202505;1;PR;80879;BANCOOB - PRUDENCIAL;1;201,98
202505;1;PR;80178;BMG - PRUDENCIAL;1;202,50
202505;1;PR;80075;BRADESCO - PRUDENCIAL;4;1415,12
202505;1;PR;80336;BTG PACTUAL - PRUDENCIAL;1;159,82
202505;1;PR;80996;INTER - PRUDENCIAL;2;253,74
202505;1;PR;80099;ITAU - PRUDENCIAL;6;294,18
202505;1;PR;84693;NU PAGAMENTOS - PRUDENCIAL;6;491,23
202505;1;PR;80185;SANTANDER - PRUDENCIAL;11;17275,41
202505;1;RJ;80075;BRADESCO - PRUDENCIAL;2;507,31
202505;1;RJ;80336;BTG PACTUAL - PRUDENCIAL;5;729,05
202505;1;RJ;80996;INTER - PRUDENCIAL;2;402,25
202505;1;RJ;80099;ITAU - PRUDENCIAL;9;950,90
202505;1;RJ;84693;NU PAGAMENTOS - PRUDENCIAL;15;1321,58
202505;1;RJ;80185;SANTANDER - PRUDENCIAL;46;68526,65
202505;1;RN;80996;INTER - PRUDENCIAL;1;200,90
202505;1;RN;80099;ITAU - PRUDENCIAL;1;203,37
202505;1;RN;84693;NU PAGAMENTOS - PRUDENCIAL;1;140,33
202505;1;RN;80185;SANTANDER - PRUDENCIAL;4;6701,96
202505;1;RO;80336;BTG PACTUAL - PRUDENCIAL;1;102,40
202505;1;RO;84693;NU PAGAMENTOS - PRUDENCIAL;2;190,74
202505;1;RO;80185;SANTANDER - PRUDENCIAL;1;1154,68
202505;1;RR;84693;NU PAGAMENTOS - PRUDENCIAL;1;96,62
202505;1;RR;80185;SANTANDER - PRUDENCIAL;2;531,72
202505;1;RS;80154;BANRISUL - PRUDENCIAL;1;203,26
202505;1;RS;80178;BMG - PRUDENCIAL;1;202,13
202505;1;RS;80075;BRADESCO - PRUDENCIAL;1;208,81
202505;1;RS;80336;BTG PACTUAL - PRUDENCIAL;2;301,20
202505;1;RS;80099;ITAU - PRUDENCIAL;3;340,18
202505;1;RS;84693;NU PAGAMENTOS - PRUDENCIAL;7;577,33
202505;1;RS;80185;SANTANDER - PRUDENCIAL;7;3720,33
202505;1;SC;80329;BB - PRUDENCIAL;1;50,13
202505;1;SC;80336;BTG PACTUAL - PRUDENCIAL;4;703,91
202505;1;SC;80099;ITAU - PRUDENCIAL;2;278,30
202505;1;SC;84693;NU PAGAMENTOS - PRUDENCIAL;1;82,55
202505;1;SC;80185;SANTANDER - PRUDENCIAL;7;6309,82
202505;1;SE;80996;INTER - PRUDENCIAL;1;102,59
202505;1;SE;80185;SANTANDER - PRUDENCIAL;1;2785,88
202505;1;SP;84844;BANCO C6 - PRUDENCIAL;5;889,35
202505;1;SP;80329;BB - PRUDENCIAL;3;430,75
202505;1;SP;80075;BRADESCO - PRUDENCIAL;2;313,72
202505;1;SP;80336;BTG PACTUAL - PRUDENCIAL;8;1047,12
202505;1;SP;80996;INTER - PRUDENCIAL;6;506,94
202505;1;SP;80099;ITAU - PRUDENCIAL;24;3109,45
202505;1;SP;84693;NU PAGAMENTOS - PRUDENCIAL;35;3482,92
202505;1;SP;80185;SANTANDER - PRUDENCIAL;108;102381,38
202505;1;TO;80879;BANCOOB - PRUDENCIAL;1;214,02
202505;1;TO;80185;SANTANDER - PRUDENCIAL;2;2357,75
202505;2;AC;80484;VOTORANTIM - PRUDENCIAL;1;902,07
202505;2;AL;84844;BANCO C6 - PRUDENCIAL;1;237,59
202505;2;AL;80075;BRADESCO - PRUDENCIAL;1;574,45
202505;2;AM;80336;BTG PACTUAL - PRUDENCIAL;1;1912,32
202505;2;BA;84844;BANCO C6 - PRUDENCIAL;3;484,70
202505;2;BA;81593;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;18;178831,03
202505;2;BA;80075;BRADESCO - PRUDENCIAL;2;3728,97
202505;2;BA;80484;VOTORANTIM - PRUDENCIAL;2;7348,54
202505;2;CE;84844;BANCO C6 - PRUDENCIAL;1;214,77
202505;2;CE;81593;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;15;77525,09
202505;2;DF;84844;BANCO C6 - PRUDENCIAL;2;622,00
202505;2;DF;80484;VOTORANTIM - PRUDENCIAL;1;1027,81
202505;2;ES;80075;BRADESCO - PRUDENCIAL;1;4913,44
202505;2;ES;80484;VOTORANTIM - PRUDENCIAL;2;2566,59
202505;2;GO;80075;BRADESCO - PRUDENCIAL;1;4105,36
202505;2;GO;80484;VOTORANTIM - PRUDENCIAL;1;1153,67
202505;2;MA;80329;BB - PRUDENCIAL;1;201,83
202505;2;MA;81593;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;5;45497,14
202505;2;MA;80484;VOTORANTIM - PRUDENCIAL;2;3163,24
202505;2;MG;84844;BANCO C6 - PRUDENCIAL;1;136,28
202505;2;MG;80075;BRADESCO - PRUDENCIAL;2;5882,30
202505;2;MG;80099;ITAU - PRUDENCIAL;1;64,20
202505;2;MG;80484;VOTORANTIM - PRUDENCIAL;5;14045,03
